OBJECTID,SA_GUID_2016,SA_GUID_2022,SA_PUB2011,SA_PUB2016,SA_PUB2022,SA_GEOGID_2022,SA_CHANGE_CODE,SA_URBAN_AREA_FLAG,SA_URBAN_AREA_NAME,SA_NUTS1,SA_NUTS1_NAME,SA_NUTS2,SA_NUTS2_NAME,SA_NUTS3,SA_NUTS3_NAME,ED_GUID,ED_OFFICIAL,ED_ENGLISH,ED_GAEILGE,ED_ID_STR,ED_PART_COUNT,COUNTY_CODE,COUNTY_ENGLISH,COUNTY_GAEILGE,CSO_LEA,Shape__Area,Shape__Length
68,4c07d11e-09d3-851d-e053-ca3ca8c0ca7f,4c07d11e-09d3-851d-e053-ca3ca8c0ca7f,017051007/017051014,017051007,017051007,A017051007,0,1,Tullow,IE0,Ireland,IE05,Southern,IE052,South-East,2ae19629-1a56-13a3-e055-000000000001,Y,TULLOW URBAN,AN TULACH (UIRBEACH),017051,1,01,CARLOW,Ceatharlach,TULLOW,433081.170837402,2863.52265832196
69,4c07d11e-1249-851d-e053-ca3ca8c0ca7f,4c07d11e-1249-851d-e053-ca3ca8c0ca7f,017052002,017052002,017052002,A017052002,4,0,,IE0,Ireland,IE05,Southern,IE052,South-East,2ae19629-1a57-13a3-e055-000000000001,Y,TULLOWBEG,AN TULACH BHEAG,017052,1,01,CARLOW,Ceatharlach,TULLOW,11759810.8138733,19105.3297119809
70,4c07d11d-fc74-851d-e053-ca3ca8c0ca7f,4c07d11d-fc74-851d-e053-ca3ca8c0ca7f,017022002,017022002,017022002,A017022002,4,0,,IE0,Ireland,IE05,Southern,IE052,South-East,2ae19629-187f-13a3-e055-000000000001,Y,HACKETSTOWN,BAILE HAICÉID,017022,1,01,CARLOW,Ceatharlach,TULLOW,11821508.3723145,24023.2077848506
71,4c07d11e-12ac-851d-e053-ca3ca8c0ca7f,4c07d11e-12ac-851d-e053-ca3ca8c0ca7f,017022001,017022001,017022001,A017022001,4,0,,IE0,Ireland,IE05,Southern,IE052,South-East,2ae19629-187f-13a3-e055-000000000001,Y,HACKETSTOWN,BAILE HAICÉID,017022,1,01,CARLOW,Ceatharlach,TULLOW,9853182.61099243,22574.2377758882
72,4c07d11e-163b-851d-e053-ca3ca8c0ca7f,4c07d11e-163b-851d-e053-ca3ca8c0ca7f,268146007,268146007,268146007,A268146007,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1df2-13a3-e055-000000000001,Y,TERENURE C,TÍR AN IÚIR C,268146,1,02,DUBLIN CITY,Baile Átha Cliath,KIMMAGE-RATHMINES,260200.821014404,2283.37264119439
73,4c07d11e-1644-851d-e053-ca3ca8c0ca7f,4c07d11e-1644-851d-e053-ca3ca8c0ca7f,268146003,268146003,268146003,A268146003,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1df2-13a3-e055-000000000001,Y,TERENURE C,TÍR AN IÚIR C,268146,1,02,DUBLIN CITY,Baile Átha Cliath,KIMMAGE-RATHMINES,68923.4029846191,1591.68104080739
74,4c07d11e-2180-851d-e053-ca3ca8c0ca7f,4c07d11e-2180-851d-e053-ca3ca8c0ca7f,268146005,268146005,268146005,A268146005,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1df2-13a3-e055-000000000001,Y,TERENURE C,TÍR AN IÚIR C,268146,1,02,DUBLIN CITY,Baile Átha Cliath,KIMMAGE-RATHMINES,52519.6524963379,1115.875017738
75,4c07d11e-213e-851d-e053-ca3ca8c0ca7f,4c07d11e-213e-851d-e053-ca3ca8c0ca7f,268146004,268146004,268146004,A268146004,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1df2-13a3-e055-000000000001,Y,TERENURE C,TÍR AN IÚIR C,268146,1,02,DUBLIN CITY,Baile Átha Cliath,KIMMAGE-RATHMINES,51833.7795715332,1047.38185951434
76,4c07d11e-2170-851d-e053-ca3ca8c0ca7f,4c07d11e-2170-851d-e053-ca3ca8c0ca7f,268146006,268146006,268146006,A268146006,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1df2-13a3-e055-000000000001,Y,TERENURE C,TÍR AN IÚIR C,268146,1,02,DUBLIN CITY,Baile Átha Cliath,KIMMAGE-RATHMINES,132927.51574707,1963.5924090766
77,4c07d11e-2171-851d-e053-ca3ca8c0ca7f,4c07d11e-2171-851d-e053-ca3ca8c0ca7f,268146001,268146001,268146001,A268146001,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1df2-13a3-e055-000000000001,Y,TERENURE C,TÍR AN IÚIR C,268146,1,02,DUBLIN CITY,Baile Átha Cliath,KIMMAGE-RATHMINES,79851.5108642578,1799.30992898764
78,4c07d11e-3129-851d-e053-ca3ca8c0ca7f,4c07d11e-3129-851d-e053-ca3ca8c0ca7f,268146002,268146002,268146002,A268146002,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1df2-13a3-e055-000000000001,Y,TERENURE C,TÍR AN IÚIR C,268146,1,02,DUBLIN CITY,Baile Átha Cliath,KIMMAGE-RATHMINES,61177.5444030762,1016.56281542688
79,4c07d11e-04e2-851d-e053-ca3ca8c0ca7f,bce79f40-99a7-4c4a-b36a-b5ab26e7e636,268070022,268070022,268070022/01,A268070022/01,1,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,404170.356292725,3350.10887673862
80,4c07d11e-04ec-851d-e053-ca3ca8c0ca7f,4c07d11e-04ec-851d-e053-ca3ca8c0ca7f,268070008,268070008,268070008,A268070008,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,39136.1442260742,1515.89252317832
81,4c07d11e-04e3-851d-e053-ca3ca8c0ca7f,4c07d11e-04e3-851d-e053-ca3ca8c0ca7f,268070015,268070015,268070015,A268070015,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,67302.5639953613,2404.14315475646
82,4c07d11e-2ca9-851d-e053-ca3ca8c0ca7f,4c07d11e-2ca9-851d-e053-ca3ca8c0ca7f,268070021,268070021,268070021,A268070021,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,33520.3927307129,953.528291421086
83,4c07d11e-2d28-851d-e053-ca3ca8c0ca7f,4c07d11e-2d28-851d-e053-ca3ca8c0ca7f,268070003,268070003,268070003,A268070003,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,43607.2104187012,1230.13839558545
84,4c07d11e-2d13-851d-e053-ca3ca8c0ca7f,4c07d11e-2d13-851d-e053-ca3ca8c0ca7f,268070001,268070001,268070001,A268070001,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,58891.3447570801,1272.97986734947
85,4c07d11e-2d14-851d-e053-ca3ca8c0ca7f,4c07d11e-2d14-851d-e053-ca3ca8c0ca7f,268070018,268070018,268070018,A268070018,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,43572.3004455566,1023.6279636807
86,4c07d11e-2d20-851d-e053-ca3ca8c0ca7f,4c07d11e-2d20-851d-e053-ca3ca8c0ca7f,268070002,268070002,268070002,A268070002,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,101278.004730225,2020.74284805352
87,4c07d11e-2cb3-851d-e053-ca3ca8c0ca7f,4c07d11e-2cb3-851d-e053-ca3ca8c0ca7f,268070005,268070005,268070005,A268070005,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,31780.0299987793,1124.35261870514
88,4c07d11e-38af-851d-e053-ca3ca8c0ca7f,4c07d11e-38af-851d-e053-ca3ca8c0ca7f,268070020,268070020,268070020,A268070020,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,31968.968170166,977.72718111715
89,4c07d11e-388e-851d-e053-ca3ca8c0ca7f,4c07d11e-388e-851d-e053-ca3ca8c0ca7f,268070016,268070016,268070016,A268070016,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,37503.6484375,1165.10439764186
90,4c07d11e-38ae-851d-e053-ca3ca8c0ca7f,4c07d11e-38ae-851d-e053-ca3ca8c0ca7f,268070019,268070019,268070019,A268070019,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,34523.3969421387,826.05628566307
91,4c07d11e-38b0-851d-e053-ca3ca8c0ca7f,4c07d11e-38b0-851d-e053-ca3ca8c0ca7f,268070012,268070012,268070012,A268070012,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,17626.7938232422,623.666024716662
92,4c07d11e-38b1-851d-e053-ca3ca8c0ca7f,4c07d11e-38b1-851d-e053-ca3ca8c0ca7f,268070013,268070013,268070013,A268070013,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,25638.3120117188,711.554575853149
93,4c07d11e-38bb-851d-e053-ca3ca8c0ca7f,4c07d11e-38bb-851d-e053-ca3ca8c0ca7f,268070007,268070007,268070007,A268070007,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,33461.9424133301,849.085405409941
94,4c07d11e-38c7-851d-e053-ca3ca8c0ca7f,4c07d11e-38c7-851d-e053-ca3ca8c0ca7f,268070009,268070009,268070009,A268070009,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,34096.7455444336,986.108188856619
95,4c07d11e-384c-851d-e053-ca3ca8c0ca7f,4c07d11e-384c-851d-e053-ca3ca8c0ca7f,268070017,268070017,268070017,A268070017,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,19608.9894104004,771.817726780937
96,4c07d11e-385c-851d-e053-ca3ca8c0ca7f,4c07d11e-385c-851d-e053-ca3ca8c0ca7f,268070004,268070004,268070004,A268070004,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,35018.8640136719,959.70791187097
97,4c07d11e-389e-851d-e053-ca3ca8c0ca7f,4c07d11e-389e-851d-e053-ca3ca8c0ca7f,268070014,268070014,268070014,A268070014,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,34503.2669372559,973.59620801954
98,4c07d11e-389f-851d-e053-ca3ca8c0ca7f,4c07d11e-389f-851d-e053-ca3ca8c0ca7f,268070010,268070010,268070010,A268070010,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,29958.5589599609,905.005127068239
99,4c07d11e-38a0-851d-e053-ca3ca8c0ca7f,4c07d11e-38a0-851d-e053-ca3ca8c0ca7f,268070011,268070011,268070011,A268070011,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,26366.6969299316,937.724843874599
100,4c07d11e-384e-851d-e053-ca3ca8c0ca7f,4c07d11e-384e-851d-e053-ca3ca8c0ca7f,268070006,268070006,268070006,A268070006,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,26138.2277832031,953.793092565704
101,4c07d11e-04e2-851d-e053-ca3ca8c0ca7f,d0aedf60-c2a3-40a5-a585-5e71f50aac1c,268070022,268070022,268070022/02,A268070022/02,1,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d71-13a3-e055-000000000001,Y,GRACE PARK,PÁIRC NA NGRÁS,268070,1,02,DUBLIN CITY,Baile Átha Cliath,CLONTARF,33761.3699951172,802.801659197769
102,4c07d11e-049b-851d-e053-ca3ca8c0ca7f,4c07d11e-049b-851d-e053-ca3ca8c0ca7f,268119010,268119010,268119010,A268119010,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dca-13a3-e055-000000000001,Y,PRIORSWOOD C,COILL AN PHRIÓRA C,268119,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,467345.447174072,4281.80914978017
103,4c07d11e-26d7-851d-e053-ca3ca8c0ca7f,4c07d11e-26d7-851d-e053-ca3ca8c0ca7f,268119006,268119006,268119006,A268119006,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dca-13a3-e055-000000000001,Y,PRIORSWOOD C,COILL AN PHRIÓRA C,268119,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,35577.9855041504,810.196731948697
104,4c07d11e-26d3-851d-e053-ca3ca8c0ca7f,4c07d11e-26d3-851d-e053-ca3ca8c0ca7f,268119008,268119008,268119008,A268119008,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dca-13a3-e055-000000000001,Y,PRIORSWOOD C,COILL AN PHRIÓRA C,268119,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,35887.9011535645,845.833866598324
105,4c07d11e-26c9-851d-e053-ca3ca8c0ca7f,4c07d11e-26c9-851d-e053-ca3ca8c0ca7f,268119009,268119009,268119009,A268119009,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dca-13a3-e055-000000000001,Y,PRIORSWOOD C,COILL AN PHRIÓRA C,268119,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,58189.5588684082,990.120056955925
106,4c07d11e-26d8-851d-e053-ca3ca8c0ca7f,4c07d11e-26d8-851d-e053-ca3ca8c0ca7f,268119011,268119011,268119011,A268119011,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dca-13a3-e055-000000000001,Y,PRIORSWOOD C,COILL AN PHRIÓRA C,268119,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,16195.7219848633,710.967623189505
107,4c07d11e-3765-851d-e053-ca3ca8c0ca7f,4c07d11e-3765-851d-e053-ca3ca8c0ca7f,268119015/268119016,268119015/268119016,268119015/268119016,A268119015/A268119016,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dca-13a3-e055-000000000001,Y,PRIORSWOOD C,COILL AN PHRIÓRA C,268119,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,39153.1893310547,990.577897176833
108,4c07d11e-374a-851d-e053-ca3ca8c0ca7f,4c07d11e-374a-851d-e053-ca3ca8c0ca7f,268119001,268119001,268119001,A268119001,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dca-13a3-e055-000000000001,Y,PRIORSWOOD C,COILL AN PHRIÓRA C,268119,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,35600.9033508301,808.805564298066
109,4c07d11e-374b-851d-e053-ca3ca8c0ca7f,4c07d11e-374b-851d-e053-ca3ca8c0ca7f,268119007,268119007,268119007,A268119007,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dca-13a3-e055-000000000001,Y,PRIORSWOOD C,COILL AN PHRIÓRA C,268119,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,24626.0941772461,727.204294622306
110,4c07d11e-3756-851d-e053-ca3ca8c0ca7f,4c07d11e-3756-851d-e053-ca3ca8c0ca7f,268119004,268119004,268119004,A268119004,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dca-13a3-e055-000000000001,Y,PRIORSWOOD C,COILL AN PHRIÓRA C,268119,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,36087.4724731445,802.228396043095
111,4c07d11e-3757-851d-e053-ca3ca8c0ca7f,4c07d11e-3757-851d-e053-ca3ca8c0ca7f,268119005,268119005,268119005,A268119005,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dca-13a3-e055-000000000001,Y,PRIORSWOOD C,COILL AN PHRIÓRA C,268119,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,35857.0490112305,910.683148378846
112,4c07d11e-3c85-851d-e053-ca3ca8c0ca7f,4c07d11e-3c85-851d-e053-ca3ca8c0ca7f,268119012,268119012,268119012,A268119012,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dca-13a3-e055-000000000001,Y,PRIORSWOOD C,COILL AN PHRIÓRA C,268119,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,11556.1858825684,429.51165741697
113,4c07d11e-3c86-851d-e053-ca3ca8c0ca7f,4c07d11e-3c86-851d-e053-ca3ca8c0ca7f,268119018,268119018,268119018,A268119018,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dca-13a3-e055-000000000001,Y,PRIORSWOOD C,COILL AN PHRIÓRA C,268119,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,11956.5296630859,613.665708466529
114,4c07d11e-3c83-851d-e053-ca3ca8c0ca7f,4c07d11e-3c83-851d-e053-ca3ca8c0ca7f,268119003,268119003,268119003,A268119003,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dca-13a3-e055-000000000001,Y,PRIORSWOOD C,COILL AN PHRIÓRA C,268119,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,18651.0415344238,559.990761427497
115,4c07d11e-3766-851d-e053-ca3ca8c0ca7f,4c07d11e-3766-851d-e053-ca3ca8c0ca7f,268119017,268119017,268119017,A268119017,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dca-13a3-e055-000000000001,Y,PRIORSWOOD C,COILL AN PHRIÓRA C,268119,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,17892.5494995117,587.464560970569
116,4c07d11e-3742-851d-e053-ca3ca8c0ca7f,4c07d11e-3742-851d-e053-ca3ca8c0ca7f,268119002,268119002,268119002,A268119002,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dca-13a3-e055-000000000001,Y,PRIORSWOOD C,COILL AN PHRIÓRA C,268119,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,28582.4676208496,733.015723759146
117,4c07d11e-3767-851d-e053-ca3ca8c0ca7f,4c07d11e-3767-851d-e053-ca3ca8c0ca7f,268119013/268119014,268119013/268119014,268119013/268119014,A268119013/A268119014,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1dca-13a3-e055-000000000001,Y,PRIORSWOOD C,COILL AN PHRIÓRA C,268119,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,16051.2648620605,516.92454397814
118,4c07d11e-0489-851d-e053-ca3ca8c0ca7f,4c07d11e-0489-851d-e053-ca3ca8c0ca7f,268086005,268086005,268086005,A268086005,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d8e-13a3-e055-000000000001,Y,KILMORE C,AN CHOILL MHÓR C,268086,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,237883.342376709,2148.71239995601
119,4c07d11e-2aaf-851d-e053-ca3ca8c0ca7f,4c07d11e-2aaf-851d-e053-ca3ca8c0ca7f,268086002,268086002,268086002,A268086002,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d8e-13a3-e055-000000000001,Y,KILMORE C,AN CHOILL MHÓR C,268086,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,52214.6430664063,1131.82138444488
120,4c07d11e-2aae-851d-e053-ca3ca8c0ca7f,4c07d11e-2aae-851d-e053-ca3ca8c0ca7f,268086001,268086001,268086001,A268086001,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d8e-13a3-e055-000000000001,Y,KILMORE C,AN CHOILL MHÓR C,268086,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,103836.305938721,1433.82826630242
121,4c07d11e-2ab1-851d-e053-ca3ca8c0ca7f,4c07d11e-2ab1-851d-e053-ca3ca8c0ca7f,268086003,268086003,268086003,A268086003,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d8e-13a3-e055-000000000001,Y,KILMORE C,AN CHOILL MHÓR C,268086,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,78472.7369995117,1358.35961938606
122,4c07d11e-2aa4-851d-e053-ca3ca8c0ca7f,4c07d11e-2aa4-851d-e053-ca3ca8c0ca7f,268086004,268086004,268086004,A268086004,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1d8e-13a3-e055-000000000001,Y,KILMORE C,AN CHOILL MHÓR C,268086,1,02,DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,58414.8651123047,1328.02743951899
123,4c07d11e-2916-851d-e053-ca3ca8c0ca7f,4c07d11e-2916-851d-e053-ca3ca8c0ca7f,268149001,268149001,268149001,A268149001,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1df5-13a3-e055-000000000001,Y,USHERS B,CÉ UISÉIR B,268149,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,178624.1512146,1773.52434635696
124,4c07d11e-3bc5-851d-e053-ca3ca8c0ca7f,4c07d11e-3bc5-851d-e053-ca3ca8c0ca7f,268149004,268149004,268149004,A268149004,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1df5-13a3-e055-000000000001,Y,USHERS B,CÉ UISÉIR B,268149,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,2920.04675292969,322.863553204892
125,4c07d11e-3901-851d-e053-ca3ca8c0ca7f,4c07d11e-3901-851d-e053-ca3ca8c0ca7f,268149006,268149006,268149006,A268149006,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1df5-13a3-e055-000000000001,Y,USHERS B,CÉ UISÉIR B,268149,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,6036.34149169922,308.792312910791
126,4c07d11e-3902-851d-e053-ca3ca8c0ca7f,4c07d11e-3902-851d-e053-ca3ca8c0ca7f,268149005,268149005,268149005,A268149005,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1df5-13a3-e055-000000000001,Y,USHERS B,CÉ UISÉIR B,268149,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,3374.28030395508,233.379287463925
127,4c07d11e-3904-851d-e053-ca3ca8c0ca7f,4c07d11e-3904-851d-e053-ca3ca8c0ca7f,268149002,268149002,268149002,A268149002,0,1,Dublin city and suburbs,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,2ae19629-1df5-13a3-e055-000000000001,Y,USHERS B,CÉ UISÉIR B,268149,1,02,DUBLIN CITY,Baile Átha Cliath,SOUTH WEST INNER CITY,12587.0277709961,449.895407927124
