FID,cdo_1,twoway,bollardpro,Shape_Leng,Shape_Le_1,Shape__Len
2623,BusLane,0,0,0.40269845,402.6984369,672.4855984
2624,Painted Cycle Lane,0,0,0.27018683,270.1868283,451.6359882
2625,Shared Foot and Cycle Path Road Adjacent,0,0,0.96095076,960.9507615,1605.503986
2626,Shared Foot and Cycle Path Road Adjacent,0,0,0.61454026,614.5402558,1026.424157
2627,BusLane,0,0,0.91589108,915.8910802,1530.038507
2628,Painted Cycle Lane,0,0,0.20754575,207.5457453,346.9758904
2629,Painted Cycle Lane,0,0,0.05827012,58.27011979,97.37049154
2630,BusLane,0,0,0.82466904,824.6690429,1377.569353
2631,BusLane,0,0,0.62841281,628.4128103,1050.725726
2632,BusLane,0,0,1.40863372,1408.63372,2353.649729
2633,BusLane,0,0,1.06626637,1066.266368,1783.353491
2634,BusLane,0,0,1.31806578,1318.065776,2202.800795
2635,BusLane,0,0,0.27867514,278.6751404,465.7259764
2636,BusLane,0,0,0.49978397,499.7839716,835.0830039
2637,BusLane,0,0,0.42221584,422.2158355,707.4262729
2638,BusLane,0,0,0.05836458,58.36457607,97.73888527
2639,BusLane,0,0,0.37064384,370.6438439,620.2399732
2640,BusLane,0,0,0.06304987,63.04987168,105.5206151
2641,BusLane,0,0,0.02044918,20.44918484,34.25073312
2642,BusLane,0,0,0.23517916,235.1791559,393.1351387
2643,BusLane,0,0,0.11653352,116.5335209,194.8169436
2644,BusLane,0,0,0.17607012,176.0701243,294.9661768
2645,BusLane,0,0,0.42582343,425.8234274,711.1156634
2646,Painted Cycle Lane,0,0,0.2338937,233.8936956,391.4484453
2647,Painted Cycle Lane,0,0,0.46958736,469.5873607,785.3727752
2648,Painted Cycle Lane,0,0,0.84473783,844.7378314,1412.817167
2649,Painted Cycle Lane,0,0,0.53403055,534.0305484,892.9325309
2650,BusLane,0,0,0.03724341,37.2434075,62.29865046
2651,Shared Foot and Cycle Path Road Adjacent,0,0,0.81570174,815.7017371,1363.007901
2652,BusLane,0,0,0.13791855,137.9185476,230.6164588
2653,Shared Foot and Cycle Path Road Adjacent,0,0,0.17623683,176.2368342,294.7496394
2654,BusLane,0,0,0.7235221,723.5220994,1208.937886
2655,Shared Foot and Cycle Path Road Adjacent,0,0,0.07318387,73.18386809,122.3388866
2656,Shared Foot and Cycle Path Road Adjacent,0,0,0.09845645,98.45645159,164.5848575
2657,Shared Foot and Cycle Path Road Adjacent,0,0,0.20818908,208.1890783,348.0890964
2658,Shared Foot and Cycle Path Road Adjacent,0,0,0.05690796,56.9079552,95.24880843
2659,Shared Foot and Cycle Path Road Adjacent,0,0,0.25213942,252.1394217,422.3526555
2660,Shared Foot and Cycle Path Road Adjacent,0,0,0.03186819,31.86819055,53.28277656
2661,Shared Foot and Cycle Path Road Adjacent,0,0,0.01556299,15.56299131,26.07255105
2662,Shared Foot and Cycle Path Road Adjacent,0,0,0.01392277,13.92276685,23.3290723
2663,Painted Cycle Lane,0,0,0.06124901,61.24901368,102.3430318
2664,Painted Cycle Lane,0,0,0.04493172,44.93171974,75.07119961
2665,Shared Foot and Cycle Path Road Adjacent,0,0,0.12042655,120.4265527,201.7641267
2666,Shared Foot and Cycle Path Road Adjacent,1,0,0.29148504,291.4850426,487.3107257
2667,Painted Cycle Lane,0,0,0.02765969,27.65968623,46.23882061
2668,Painted Cycle Lane,0,0,0.26030914,260.3091401,434.7745545
2669,Painted Cycle Lane,0,0,1.00636341,1006.363409,1685.706749
2670,Painted Cycle Lane,0,0,0.87814691,878.1469123,1471.262084
2671,Painted Cycle Lane,0,0,0.021271,21.2709968,35.63237327
2672,Painted Cycle Lane,0,0,0.02859389,28.59388628,47.90039801
2673,Painted Cycle Lane,0,0,0.33393458,333.9345774,559.255661
2674,Painted Cycle Lane,0,0,0.00902279,9.022790864,15.11800949
2675,Painted Cycle Lane,0,0,0.02024809,20.24809124,33.85305443
2676,Painted Cycle Lane,0,0,0.00806913,8.069133194,13.52045404
2677,Painted Cycle Lane,0,0,0.01989853,19.89852948,33.26919793
2678,Painted Cycle Lane,0,0,0.08023466,80.23466228,134.1502939
2679,Painted Cycle Lane,0,0,0.02891769,28.91769448,48.34738409
2680,Painted Cycle Lane,0,0,0.05026394,50.26394483,84.11500986
2681,Painted Cycle Lane,0,0,0.03073137,30.73136984,51.49158789
2682,Painted Cycle Lane,0,0,0.01660564,16.60563695,27.825476
2683,Painted Cycle Lane,0,0,0.18633632,186.3363182,312.185653
2684,BusLane,0,0,0.04296884,42.96883559,71.85148201
2685,Painted Cycle Lane,0,0,0.26558371,265.5837148,443.9568472
2686,Painted Cycle Lane,0,0,0.03059255,30.59254785,51.13506562
2687,Painted Cycle Lane,0,0,0.01825571,18.2557146,30.51759975
2688,Painted Cycle Lane,0,0,0.03028214,30.28214357,50.67716431
2689,Painted Cycle Lane,0,0,0.01268479,12.68478938,21.1781047
2690,Painted Cycle Lane,0,0,0.01507523,15.07523036,25.2280937
2691,Painted Cycle Lane,0,0,0.43627052,436.2705284,729.3122164
2692,Painted Cycle Lane,0,0,0.76833571,768.3357098,1287.193341
2693,Painted Cycle Lane,0,0,0.5144016,514.4015995,860.9150348
2694,BusLane,0,0,0.02745132,27.45132284,45.91096206
2695,Painted Cycle Lane,0,0,0.24267309,242.6730853,405.9517089
2696,Painted Cycle Lane,0,0,0.08802453,88.02453499,147.2461579
2697,Painted Cycle Lane,0,0,0.05576861,55.76861174,93.29382623
2698,Painted Cycle Lane,0,0,0.0627436,62.74359968,104.9183724
2699,Painted Cycle Lane,0,0,0.15561645,155.616454,260.4689855
2700,Painted Cycle Lane,0,0,0.19760561,197.605613,331.1266001
2701,Painted Cycle Lane,0,0,1.16268576,1162.685763,1940.607558
2702,Painted Cycle Lane,0,0,0.18140018,181.4001816,303.4634528
2703,Painted Cycle Lane,0,0,0.22801644,228.0164367,381.4136349
2704,Painted Cycle Lane,0,0,0.12331591,123.3159108,205.8624035
2705,Painted Cycle Lane,0,0,1.42070189,1420.701889,2371.294933
2706,Painted Cycle Lane,0,0,0.0956131,95.61309533,159.6893132
2707,Painted Cycle Lane,0,0,0.07981295,79.81295348,133.2108321
2708,Painted Cycle Lane,0,0,0.03987735,39.87734748,66.69703223
2709,Painted Cycle Lane,0,0,0.01805752,18.05752289,30.13843227
2710,Painted Cycle Lane,0,0,0.46863691,468.6369147,783.9331708
2711,Shared Foot and Cycle Path Road Adjacent,0,0,0.04249196,42.49195959,71.0416985
2712,Painted Cycle Lane,0,0,0.02087938,20.87938162,34.92489079
2713,Painted Cycle Lane,0,0,0.03780512,37.80511571,63.11587839
2714,Painted Cycle Lane,0,0,0.02816413,28.16413301,47.03139298
2715,Painted Cycle Lane,0,0,0.04793747,47.93746687,80.13622143
2716,Painted Cycle Lane,0,0,0.02611458,26.1145777,43.67201744
2717,Painted Cycle Lane,0,0,0.00771213,7.712132066,12.87770608
2718,Painted Cycle Lane,0,0,0.0158244,15.82440333,26.4313223
2719,Painted Cycle Lane,0,0,0.00840815,8.408151719,14.0556372
2720,Painted Cycle Lane,0,0,0.21347555,213.4755501,357.2123698
2721,Painted Cycle Lane,0,0,0.08137106,81.37106193,136.0350908
2722,Shared Foot and Cycle Path Road Adjacent,0,0,0.04330067,43.30066704,72.34653106
2723,Painted Cycle Lane,0,0,0.05371259,53.71259037,89.79170167
2724,Shared Foot and Cycle Path Road Adjacent,1,0,0.0440474,44.04740438,73.64149631
2725,Shared Foot and Cycle Path Road Adjacent,0,0,0.02480152,24.80151699,41.4500145
2726,Painted Cycle Lane,0,0,0.01961743,19.61742939,32.79449418
2727,Shared Foot and Cycle Path Road Adjacent,0,0,0.04471967,44.71967209,74.78466032
2728,Shared Foot and Cycle Path Road Adjacent,1,0,0.02017091,20.17091391,33.72038406
2729,Shared Foot and Cycle Path Road Adjacent,1,0,0.03624805,36.2480523,60.63875208
2730,Painted Cycle Lane,0,0,0.07964544,79.64543718,133.1508063
2731,Shared Foot and Cycle Path Road Adjacent,1,0,0.01588139,15.88138564,26.59278731
2732,Shared Foot and Cycle Path Road Adjacent,1,0,0.01079798,10.79797675,18.05317445
2733,Painted Cycle Lane,0,0,0.26240119,262.4011871,439.1010915
2734,Painted Cycle Lane,0,0,0.88119593,881.1959314,1474.138842
2735,SegregatedCycleLane,1,0,0.33233247,332.3324762,554.6296621
2736,Painted Cycle Lane,0,0,0.15526175,155.2617505,259.2338844
2737,Painted Cycle Lane,0,0,0.15958884,159.5888408,266.4437147
2738,Shared Foot and Cycle Path Road Adjacent,1,0,0.01565791,15.6579064,26.14603785
2739,Shared Foot and Cycle Path Road Adjacent,0,0,0.06187407,61.87406559,103.3113126
2740,Painted Cycle Lane,0,0,0.01413835,14.13835278,23.61869758
2741,Painted Cycle Lane,0,0,0.00873027,8.730272199,14.59042042
2742,Painted Cycle Lane,0,0,0.03997553,39.97552554,66.76352225
2743,Shared Foot and Cycle Path Road Adjacent,0,0,0.01411094,14.11094218,23.5641582
2744,Painted Cycle Lane,0,0,0.08205852,82.05851613,137.1826266
2745,Shared Foot and Cycle Path Road Adjacent,1,0,0.01356558,13.5655827,22.6671431
2746,Shared Foot and Cycle Path Road Adjacent,0,0,0.01299245,12.99244676,21.71802216
2747,Painted Cycle Lane,0,0,0.14885042,148.8504191,248.8431078
2748,Painted Cycle Lane,0,0,0.03146758,31.46758012,52.61751559
2749,Painted Cycle Lane,0,0,0.03112426,31.12425688,51.98034286
2750,Painted Cycle Lane,0,0,0.02628556,26.28555802,43.96466082
2751,Painted Cycle Lane,0,0,0.02764976,27.64975536,46.25540714
2752,Painted Cycle Lane,0,0,0.05642763,56.42762693,94.23450611
2753,Painted Cycle Lane,0,0,0.10418114,104.1811366,173.9490696
2754,Shared Foot and Cycle Path Road Adjacent,0,0,0.07384973,73.84972935,123.6856761
2755,BusLane,0,0,0.02801437,28.01436683,46.91151707
2756,Painted Cycle Lane,0,0,0.01495493,14.95493175,25.0510531
2757,Shared Foot and Cycle Path Road Adjacent,0,0,0.04223587,42.2358704,70.68913291
2758,Painted Cycle Lane,0,0,0.235785,235.7849989,394.9313066
2759,Painted Cycle Lane,0,0,0.01958501,19.58500551,32.76166631
2760,Shared Foot and Cycle Path Road Adjacent,0,0,0.02103409,21.03410625,35.14170794
2761,Painted Cycle Lane,0,0,0.0144994,14.49939591,24.22725403
2762,Footway level Cycle Track,0,0,0.34042797,340.4279734,568.411094
2763,Footway level Cycle Track,0,0,0.22711736,227.1173561,379.083391
2764,Footway level Cycle Track,0,0,0.16701812,167.0181239,279.2656338
2765,Footway level Cycle Track,0,0,0.17762665,177.6266489,296.4965133
2766,Footway level Cycle Track,0,0,0.16676028,166.7602803,278.4739865
2767,Painted Cycle Lane,0,0,0.06462332,64.62332359,107.8827796
2768,Painted Cycle Lane,0,0,0.04184689,41.8468853,69.95860857
2769,Footway level Cycle Track,0,0,0.0570734,57.07339772,95.45814818
2770,Painted Cycle Lane,0,0,0.06327491,63.27490909,105.8431763
2771,Footway level Cycle Track,0,0,0.43987128,439.8712829,734.5072084
2772,Footway level Cycle Track,0,0,0.08133093,81.33092813,135.9482157
2773,Footway level Cycle Track,0,0,0.08110386,81.10386087,135.5570513
2774,Footway level Cycle Track,0,0,0.01053592,10.53591672,17.60476187
2775,Footway level Cycle Track,0,0,0.31491627,314.9162671,526.2532082
2776,Shared Foot and Cycle Path Road Adjacent,1,0,0.02021825,20.21824852,33.80375405
2777,Footway level Cycle Track,0,0,0.01662261,16.62261157,27.80555869
2778,Shared Foot and Cycle Path Road Adjacent,1,0,0.0175852,17.58519894,29.38843516
2779,Footway level Cycle Track,0,0,0.02218745,22.1874495,37.03846099
2780,Shared Foot and Cycle Path Road Adjacent,1,0,0.02342858,23.42858435,39.18456184
2781,Footway level Cycle Track,0,0,0.04487668,44.8766774,74.92020475
2782,Footway level Cycle Track,0,0,0.09021894,90.21893962,150.6440609
2783,Footway level Cycle Track,0,0,0.02154688,21.54688012,36.04018881
2784,Shared Foot and Cycle Path Road Adjacent,1,0,0.01972798,19.72797628,32.93743294
2785,Footway level Cycle Track,0,0,0.01158358,11.58357642,19.34136523
2786,Footway level Cycle Track,0,0,0.31464428,314.6442781,525.791227
2787,Footway level Cycle Track,0,0,0.0397635,39.76350157,66.4661335
2788,Footway level Cycle Track,0,0,0.02572046,25.72046355,42.97756781
2789,Footway level Cycle Track,0,0,0.07827761,78.27760785,130.7246402
2790,Shared Foot and Cycle Path Road Adjacent,1,0,0.0504056,50.40559749,84.20344839
2791,Shared Foot and Cycle Path Road Adjacent,1,0,0.27954101,279.5410111,466.7016274
2792,SegregatedCycleLane,0,1,0.01220268,12.20267702,20.37818962
2793,Painted Cycle Lane,0,0,0.07966466,79.66466241,132.9904081
2794,Footway level Cycle Track,0,0,0.23880718,238.8071776,399.5449476
2795,Footway level Cycle Track,0,0,0.00774348,7.743480738,12.95520333
2796,Footway level Cycle Track,0,0,0.09339872,93.3987214,156.2718359
2797,Footway level Cycle Track,0,0,0.10000793,100.0079347,167.3205454
2798,Footway level Cycle Track,0,0,0.01152429,11.52429214,19.25466007
2799,Shared Foot and Cycle Path Road Adjacent,1,0,0.06164738,61.64737649,103.0395371
2800,Shared Foot and Cycle Path Road Adjacent,1,0,0.03747951,37.47951447,62.62604343
2801,Shared Foot and Cycle Path Road Adjacent,1,0,0.02046032,20.46031697,34.20401045
2802,Shared Foot and Cycle Path Road Adjacent,1,0,0.05967969,59.67968684,99.85903358
2803,Footway level Cycle Track,0,0,0.54634963,546.3496302,913.5442449
2804,Footway level Cycle Track,0,0,0.50369744,503.697438,842.2135741
2805,Shared Foot and Cycle Path Road Adjacent,1,0,0.06355649,63.5564856,106.305237
2806,Shared Foot and Cycle Path Road Adjacent,1,0,0.9111831,911.1830964,1522.608254
2807,Shared Foot and Cycle Path Road Adjacent,1,0,0.16874473,168.7447333,281.9194127
2808,Shared Foot and Cycle Path Road Adjacent,1,0,0.15091026,150.9102644,252.1152724
2809,Painted Cycle Lane,0,0,0.13132881,131.3288054,219.3872019
2810,Shared Foot and Cycle Path Road Adjacent,1,0,0.60965581,609.6558087,1018.842158
2811,Painted Cycle Lane,0,0,0.03893448,38.93447623,65.0720483
2812,Shared Foot and Cycle Path Road Adjacent,1,0,0.38457575,384.5757514,643.6386837
2813,Painted Cycle Lane,0,0,0.04443666,44.4366563,74.30320089
2814,Painted Cycle Lane,0,0,0.04393106,43.93106343,73.43617336
2815,Shared Foot and Cycle Path Road Adjacent,1,0,0.21227836,212.2783633,355.3707668
2816,Shared Foot and Cycle Path Road Adjacent,1,0,0.09395182,93.95182265,157.297699
2817,Painted Cycle Lane,0,0,0.04945967,49.45966944,82.80801595
2818,Shared Foot and Cycle Path Road Adjacent,1,0,0.28812215,288.1221459,482.4110896
2819,Painted Cycle Lane,0,0,0.09018251,90.1825097,150.8283685
2820,Painted Cycle Lane,0,0,0.07041308,70.41308401,117.7395217
2821,Painted Cycle Lane,0,0,0.10275203,102.7520334,171.944073
2822,Painted Cycle Lane,0,0,0.06914395,69.14395152,115.6696322
2823,Painted Cycle Lane,0,0,0.0560022,56.00219561,93.56792077
2824,Painted Cycle Lane,0,0,0.05130064,51.30063727,85.77339989
2825,Shared Foot and Cycle Path Road Adjacent,1,0,0.0389809,38.9809028,65.20410405
2826,Footway level Cycle Track,0,0,0.25729226,257.2922582,430.9955298
2827,Shared Foot and Cycle Path Road Adjacent,1,0,0.06233014,62.33013704,104.4126123
2828,Footway level Cycle Track,0,0,0.19798304,197.9830431,331.4981609
2829,Shared Foot and Cycle Path Road Adjacent,1,0,0.30917214,309.1721445,517.8399522
2830,Shared Foot and Cycle Path Road Adjacent,1,0,0.29975565,299.7556528,501.9320892
2831,Painted Cycle Lane,0,0,0.04943353,49.43352785,82.77347555
2832,Shared Foot and Cycle Path Road Adjacent,1,0,0.18753566,187.5356606,314.0108477
2833,Painted Cycle Lane,0,0,0.04715714,47.15714245,78.94471564
2834,Shared Foot and Cycle Path Road Adjacent,1,0,0.50363551,503.6355121,843.2898677
2835,Shared Foot and Cycle Path Road Adjacent,1,0,0.05035202,50.35201525,84.12914838
2836,Shared Foot and Cycle Path Road Adjacent,1,0,0.08274138,82.74137909,138.2443628
2837,Shared Foot and Cycle Path Road Adjacent,1,0,0.04776188,47.76187825,79.86745543
2838,Shared Foot and Cycle Path Road Adjacent,1,0,0.13099305,130.9930488,219.1425479
2839,Painted Cycle Lane,0,0,0.0085461,8.546103262,14.28519256
2840,Shared Foot and Cycle Path Road Adjacent,1,0,1.20001097,1200.01097,2009.36692
2841,Shared Foot and Cycle Path Road Adjacent,1,0,0.01230997,12.30997078,20.61928761
2842,Shared Foot and Cycle Path Road Adjacent,1,0,0.08833773,88.33772714,147.968937
2843,Shared Foot and Cycle Path Road Adjacent,1,0,0.17251656,172.5165595,288.3135905
2844,Footway level Cycle Track,0,0,0.52118645,521.1864532,871.072593
2845,Footway level Cycle Track,0,0,0.08304651,83.04651101,138.7872464
2846,TrafficFree,1,0,0.77757178,777.5717813,1302.431402
2847,TrafficFree,1,0,0.03312107,33.12106796,55.37779546
2848,TrafficFree,1,0,0.17046499,170.4649941,285.0608487
2849,TrafficFree,1,0,0.07364672,73.64672044,123.209895
2850,TrafficFree,1,0,0.00968927,9.689268861,16.20161751
2851,TrafficFree,1,0,0.47378648,473.7864843,792.7423654
2852,TrafficFree,1,0,0.10343118,103.4311835,173.1008626
2853,TrafficFree,1,0,0.24979953,249.799529,418.2481073
2854,TrafficFree,1,0,0.43309299,433.0929894,725.6032929
2855,TrafficFree,1,0,0.18879429,188.7942923,315.6213597
2856,TrafficFree,1,0,1.00757837,1007.578374,1686.118148
2857,TrafficFree,1,0,0.02634433,26.34433144,44.13380473
2858,TrafficFree,1,0,0.04877137,48.7713665,81.70197717
2859,TrafficFree,1,0,2.15587378,2155.873776,3607.790755
2860,Footway level Cycle Track,0,0,0.07764077,77.64076774,130.0160059
2861,Footway level Cycle Track,0,0,0.02945885,29.45884715,49.35911643
2862,Footway level Cycle Track,1,0,0.47756491,477.5649054,798.5970309
2863,Footway level Cycle Track,0,0,0.09815097,98.15097183,164.4044146
2864,SegregatedCycleLane,0,0,0.25824586,258.2458556,431.9468434
2865,SegregatedCycleLane,0,0,0.02630621,26.30621497,44.03383686
2866,SegregatedCycleLane,0,0,0.12223333,122.2333282,204.3814382
2867,SegregatedCycleLane,0,0,0.07751168,77.51167524,129.7440868
2868,SegregatedCycleLane,0,0,0.02824521,28.24521062,47.24871388
2869,SegregatedCycleLane,0,0,0.01923119,19.23118759,32.16812967
2870,Shared Foot and Cycle Path Road Adjacent,1,0,0.5834635,583.4635036,975.1803746
2871,Shared Foot and Cycle Path Road Adjacent,1,0,0.60594058,605.9405779,1012.737345
2872,Shared Foot and Cycle Path Road Adjacent,1,0,0.03529976,35.29976121,59.10516464
2873,Shared Foot and Cycle Path Road Adjacent,1,0,0.03539856,35.39855592,59.27034444
2874,Shared Foot and Cycle Path Road Adjacent,1,0,0.07889507,78.8950656,131.7917223
2875,Shared Foot and Cycle Path Road Adjacent,1,0,0.01816379,18.1637864,30.3400493
2876,Shared Foot and Cycle Path Road Adjacent,1,0,0.24185658,241.8565833,404.0809411
2877,Shared Foot and Cycle Path Road Adjacent,1,0,0.19780976,197.8097634,330.4245078
2878,Shared Foot and Cycle Path Road Adjacent,1,0,0.06120407,61.20406676,102.3902044
2879,Shared Foot and Cycle Path Road Adjacent,1,0,0.05626037,56.26036931,94.1199589
2880,Shared Foot and Cycle Path Road Adjacent,1,0,0.20856581,208.565814,348.4241254
2881,Footway level Cycle Track,0,0,0.02997185,29.97184744,50.10588409
2882,Shared Foot and Cycle Path Road Adjacent,1,0,0.38879054,388.7905438,650.6181682
2883,Shared Foot and Cycle Path Road Adjacent,1,0,0.14515455,145.1545496,242.5462218
2884,Shared Foot and Cycle Path Road Adjacent,1,0,0.3151782,315.1782031,527.6815906
2885,Footway level Cycle Track,0,0,0.37099941,370.9994092,620.4712345
2886,Footway level Cycle Track,0,0,0.04015995,40.15995011,67.28051887
2887,Shared Foot and Cycle Path Road Adjacent,1,0,0.01647642,16.47641858,27.54217448
2888,Footway level Cycle Track,0,0,0.35462525,354.6252548,593.0906259
2889,Footway level Cycle Track,0,0,0.14582249,145.8224947,243.7543645
2890,SegregatedCycleLane,0,0,0.89620347,896.2034683,1499.889805
2891,Painted Cycle Lane,0,0,0.28067438,280.6743794,469.7778574
2892,Shared Foot and Cycle Path Road Adjacent,1,0,0.62156557,621.5655682,1040.230384
2893,Shared Foot and Cycle Path Road Adjacent,1,0,0.01242711,12.42711261,20.7733148
2894,TrafficFree,1,0,0.28551722,285.5172177,477.0066579
2895,Footway level Cycle Track,0,0,0.57715828,577.1582833,964.9482749
2896,Footway level Cycle Track,0,0,0.14176717,141.7671696,237.5012281
2897,Footway level Cycle Track,0,0,0.89807159,898.0715938,1504.263382
2898,Footway level Cycle Track,0,0,0.42601763,426.0176257,713.4344038
2899,Footway level Cycle Track,0,0,0.2000496,200.0496009,334.3502688
2900,Footway level Cycle Track,0,0,0.19252731,192.5273099,321.7777704
2901,Footway level Cycle Track,0,0,0.52820839,528.2083903,883.0971983
2902,Footway level Cycle Track,0,0,0.09885561,98.85561283,165.2806575
2903,Footway level Cycle Track,0,0,0.20795163,207.9516342,348.1274976
